_ - id,_ - type,_ - orderedItems - _ - id,AAT-IDs,Artist_ID,Datierung,Titel,_ - orderedItems - _ - type
,,https://id.rijksmuseum.nl/2004259,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300004188 | http://vocab.getty.edu/aat/300379391 | http://vocab.getty.edu/aat/300260522 | http://vocab.getty.edu/aat/300435449 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101526,,Death of the Pharaoh's Firstborn Son,HumanMadeObject
,,https://id.rijksmuseum.nl/200108127,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101531,,"Johan Theodore Stracké (1817-1891), Sculptor",HumanMadeObject
,,https://id.rijksmuseum.nl/20026487,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/210640,,"Portrait of a Woman, called Theodora de Visscher, Wife of Jacob Rijswijk",HumanMadeObject
,,https://id.rijksmuseum.nl/2004258,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101529,,"Airs and Graces, Opus CX",HumanMadeObject
,,https://id.rijksmuseum.nl/200108126,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300004188 | http://vocab.getty.edu/aat/300379391 | http://vocab.getty.edu/aat/300260522 | http://vocab.getty.edu/aat/300435449 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101526,,The Egyptian Widow,HumanMadeObject
,,https://id.rijksmuseum.nl/20026489,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/210640,,Jacob Rijswijk (1641-96),HumanMadeObject
,,https://id.rijksmuseum.nl/200108130,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101534,,Portrait of a Woman,HumanMadeObject
,,https://id.rijksmuseum.nl/20026488,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/210640,,Binnenplaats van het Oost Indisch Huis te Amsterdam,HumanMadeObject
,,https://id.rijksmuseum.nl/20026490,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101532,,Zelfportret,HumanMadeObject
,,https://id.rijksmuseum.nl/20015875,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101534,,"Six Regents and the Housemaster of the Oudezijds Institute for the Outdoor Relief of the Poor, Amsterdam, 1675",HumanMadeObject
,,https://id.rijksmuseum.nl/20026491,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452,,,Six Putti with Flowers and Fruit and Attributes of the Art of Drawing,HumanMadeObject
,,https://id.rijksmuseum.nl/200108129,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/2101534,,SK-A-2,HumanMadeObject
,,https://id.rijksmuseum.nl/20026495,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174,,,Gevecht van Hollandse en Engelse schepen tegen de Spaanse Armada.,HumanMadeObject
,,https://id.rijksmuseum.nl/20026494,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,,,"Een Nederlands eskader onder bevel van Cornelis Simonsz van der Veer voert een verrassingsaanval uit op drie Portugese galjoenen in de Baai van Goa, 30 september 1639",HumanMadeObject
,,https://id.rijksmuseum.nl/20026493,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300404269 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687,,,SK-A-2416,HumanMadeObject
,,https://id.rijksmuseum.nl/20026496,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,,,Ships off IJselmonde,HumanMadeObject
,,https://id.rijksmuseum.nl/20026499,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2103085,,Pigs in a Sty,HumanMadeObject
,,https://id.rijksmuseum.nl/20026498,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2103085,,SK-A-2691,HumanMadeObject
,,https://id.rijksmuseum.nl/200108131,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429,,,Ships near Zierikzee with the Zuidhavenpoort in the Background,HumanMadeObject
,,https://id.rijksmuseum.nl/20026497,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300379012 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300404908 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/210120617,,The Virgin Crowned by the Infant Christ,HumanMadeObject
,,https://id.rijksmuseum.nl/200108135,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/2101542,,The Anio Valley with the Waterfalls of Tivoli,HumanMadeObject
,,https://id.rijksmuseum.nl/20026500,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2103085,,A January Evening in the Woods of The Hague,HumanMadeObject
,,https://id.rijksmuseum.nl/20026504,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,,,A Watermill in a Woody Landscape,HumanMadeObject
,,https://id.rijksmuseum.nl/20015876,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300379012 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300404908 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101398,,SK-A-1619,HumanMadeObject
,,https://id.rijksmuseum.nl/20026502,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/210640,,SK-A-3469,HumanMadeObject
,,https://id.rijksmuseum.nl/200108137,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,,,"Fisherman on the bank of the Amstel near the Pauwentuin, Amsterdam",HumanMadeObject
